scrape_date,scraped_at,hotel_id,name,url,city,country,address,distance_from_center,latitude,longitude,price_per_night_vnd,original_price_vnd,discount_pct,currency,taxes_included,taxes_fees_text,rating_score,rating_label,review_count,review_categories,property_type,star_rating,availability_status,rooms_left,room_types,checkin_time,checkout_time,languages,description,facilities_popular,facilities_all,amenities,badges,images
2026-04-22,2026-04-21T17:11:10.841068,gao,Gao Hotel,https://www.booking.com/hotel/vn/gao.html,Con Dao,Vietnam,"Đường Phạm Văn Đồng khu 7 côn đảo, Con Dao, Vietnam",0.9 km from downtown,8.68882661063934,106.61148494697,1672000.0,,,VND,True,,8.0,Very Good,13,"{""staff"": 8.5, ""facilities"": 8.5, ""cleanliness"": 8.5, ""comfort"": 8.5, ""value"": 8.5, ""location"": 8.5}",,2,available,,[],,,[],"Comfortable Accommodations: Gao Hotel in Con Dao offers family rooms with sea, garden, or mountain views. Each room includes air-conditioning, a private entrance, and free toiletries.

Exceptional Facilities: Guests can enjoy a bar, outdoor seating area, and free on-site private parking. Additional services include a 24-hour front desk, daily housekeeping, and full-day security.

Prime Location: Located 8.7 mi from Con Dao Airport, the hotel is a short walk from Lo Voi Beach (2297 feet) and Con Dao Museum (1969 feet). Nearby attractions include Phu Son Camp and Phu Hai Prison.

Highly Rated by Guests: Gao Hotel is highly rated by guests for its excellent service and comfortable accommodations.","[""Non-smoking rooms"", ""Airport shuttle"", ""Free parking"", ""Family rooms"", ""Bar""]",{},"[""free_parking"", ""bar"", ""non-smoking_rooms"", ""family_rooms"", ""airport_shuttle""]",[],"[""https://cf.bstatic.com/xdata/images/hotel/square240/287744080.webp?k=cb7b27b5285c58ef50d8f1a9b029ac777cb87cf63789b4888d0ea51e8054f805&o=""]"
2026-04-22,2026-04-21T17:11:10.964948,khach-san-hong-nhan-hong-nhan,HỒNG NHÂN Hotel,https://www.booking.com/hotel/vn/khach-san-hong-nhan-hong-nhan.html,Con Dao,Vietnam,"Đường Phạm Văn Đồng, Con Dao, Vietnam",0.9 km from downtown,8.687463904832,106.610432261753,1100000.0,,,VND,True,,8.4,Very Good,46,"{""staff"": 8.7, ""facilities"": 7.9, ""cleanliness"": 8.0, ""comfort"": 8.6, ""value"": 8.2, ""location"": 8.6, ""wifi"": 10.0}",,,available,,[],,,[],"Comfortable Accommodations: HỒNG NHÂN Hotel in Con Dao offers family rooms with free WiFi and a terrace. Guests enjoy amenities such as a 24-hour front desk, full-day security, and room service.

Convenient Facilities: The hotel provides free on-site private parking, ensuring easy access for all visitors. Additional services include a 24-hour front desk, family rooms, and full-day security.

Prime Location: Located 8.7 mi from Con Dao Airport, the hotel is a short walk from Lo Voi Beach (6 minutes) and the Con Dao Museum (1640 feet). Nearby attractions include Phu Son Camp (1312 feet) and Phu Hai Prison (1969 feet).

Highly Rated by Guests: Guests appreciate the hotel's excellent service and comfortable accommodations, making it a preferred choice for travelers.","[""Free Wifi"", ""Non-smoking rooms"", ""Airport shuttle (free)"", ""Free parking"", ""Room service"", ""Family rooms""]",{},"[""free_parking"", ""no_prepayment"", ""non-smoking_rooms"", ""family_rooms"", ""room_service"", ""airport_shuttle_(free)"", ""free_wifi""]","[""No prepayment needed – pay at the property""]","[""https://cf.bstatic.com/xdata/images/hotel/square240/588412500.webp?k=e1e3e403540fee4d75306bba5e4dc29a3137bc71ab365574a8beebad93988ccc&o=""]"
2026-04-22,2026-04-21T17:11:11.089788,pun-corner-homestay,Pun corner homestay,https://www.booking.com/hotel/vn/pun-corner-homestay.html,Con Dao,Vietnam,"Khu 2, đường Phan Châu Trinh, Con Dao, Vietnam",2 km from downtown,8.700928,106.611447,900000.0,,,VND,True,,9.3,Wonderful,69,"{""staff"": 9.6, ""facilities"": 9.1, ""cleanliness"": 9.6, ""comfort"": 9.6, ""value"": 9.5, ""location"": 9.2, ""wifi"": 10.0}",,,available,,[],,,[],"Comfortable Accommodations: Pun corner homestay in Con Dao offers family rooms with private bathrooms, air-conditioning, and garden or mountain views. Each room includes a dining area, electric kettle, and free toiletries.

Exceptional Facilities: Guests enjoy a sun terrace, garden, and free WiFi in public areas. Additional amenities include a shared kitchen, outdoor fireplace, and free on-site private parking.

Convenient Location: Located 7.5 mi from Con Dao Airport, the homestay is a short walk from Phu An Camp (17 minutes) and near attractions such as Lo Voi Beach (1.7 mi) and Con Dao Museum (1.9 mi).

Highly Rated by Guests: Guests appreciate the friendly host, convenient location, and comfortable rooms, making it a top choice for a stay in Con Dao.","[""Fast free Wifi 142 Mbps)"", ""Non-smoking rooms"", ""Airport shuttle"", ""Free parking"", ""Family rooms""]",{},"[""free_parking"", ""family_rooms"", ""non-smoking_rooms"", ""fast_free_wifi_142_mbps)"", ""airport_shuttle""]",[],"[""https://cf.bstatic.com/xdata/images/hotel/square240/233710104.webp?k=84bdb3ad5d5e59dff87a22a904569f9c94221149a9f1242c88a181d4e4c60d17&o=""]"
2026-04-22,2026-04-21T17:11:11.212245,sai-gon-con-dao-resort,Sài Gòn Côn Đảo Resort,https://www.booking.com/hotel/vn/sai-gon-con-dao-resort.html,Con Dao,Vietnam,"18-24 Tôn Đức Thắng, Con Dao, Vietnam",0.8 km from downtown,8.6826657,106.6093983,4580000.0,,,VND,True,,8.1,Very Good,87,"{""staff"": 8.7, ""facilities"": 8.0, ""cleanliness"": 8.8, ""comfort"": 8.7, ""value"": 8.2, ""location"": 9.2, ""wifi"": 9.2}",,3,available,,[],,,[],"Beachfront Location: Sài Gòn Côn Đảo Resort in Con Dao offers direct beachfront access with stunning sea views. Guests can relax by the swimming pool with a view, sun terrace, and lush garden.

Comfortable Accommodations: Rooms feature air-conditioning, private balconies, and modern amenities such as free WiFi, mini-bar, and flat-screen TV. Family rooms and ground-floor units provide added comfort.

Dining Experience: The family-friendly restaurant serves seafood, local cuisine, and barbecue grill. Breakfast options include buffet, à la carte, and Asian styles with local specialties and fresh pastries.

Convenient Services: The hotel provides a fitness center, child-friendly buffet, and free on-site parking. Additional services include a tour desk, bicycle hire, and luggage storage.","[""Outdoor swimming pool"", ""Free Wifi"", ""Non-smoking rooms"", ""Airport shuttle"", ""Free parking"", ""Beachfront"", ""2 restaurants"", ""Room service"", ""Bar"", ""Breakfast""]",{},"[""free_parking"", ""2_restaurants"", ""beachfront"", ""outdoor_swimming_pool"", ""bar"", ""non-smoking_rooms"", ""breakfast"", ""room_service"", ""free_breakfast"", ""airport_shuttle"", ""free_wifi""]","[""Breakfast included""]","[""https://cf.bstatic.com/xdata/images/hotel/square240/544622448.webp?k=2a7c85ccaed9a99462e54a92eef3f6a0a6d449ffb3e399519ecf97e61d5bdcb2&o=""]"
2026-04-22,2026-04-21T17:11:11.346399,homestay-nha-toi-con-dao1,Homestay Nhà Tôi,https://www.booking.com/hotel/vn/homestay-nha-toi-con-dao1.html,Con Dao,Vietnam,"Huỳnh Thúc Kháng, Con Dao, Vietnam",2.4 km from downtown,8.687091,106.595169,1656000.0,,,VND,True,Includes taxes and fees,9.9,Exceptional,15,"{""staff"": 10.0, ""facilities"": 9.3, ""cleanliness"": 9.5, ""comfort"": 9.9, ""value"": 9.9, ""location"": 8.9}",,,available,,[],,,[],"Comfortable Accommodations: Homestay Nhà Tôi in Con Dao offers family rooms with air-conditioning, balconies, and mountain views. Each room includes a private bathroom, work desk, TV, and electric kettle.

Exceptional Facilities: Guests can enjoy a garden, outdoor fireplace, and outdoor seating area. Additional amenities include a shared kitchen, coffee shop, picnic area, and barbecue facilities. Free on-site private parking is available.

Convenient Location: Located 1.2 mi from An Hai Beach and 9.3 mi from Con Dao Airport, the lodge is near attractions such as Con Dao Museum and Van Son Pagoda.","[""Non-smoking rooms"", ""Airport shuttle (free)"", ""Free parking"", ""Room service"", ""Family rooms""]",{},"[""room_service"", ""family_rooms"", ""airport_shuttle_(free)"", ""free_parking"", ""parking"", ""non-smoking_rooms"", ""no_prepayment""]","[""No prepayment needed – pay at the property""]","[""https://cf.bstatic.com/xdata/images/hotel/square240/547531774.webp?k=be67ca0ccb8feb93d811308e741b41a2e64fe8a83d34a7c973fbe644cc8808a6&o=""]"
2026-04-22,2026-04-21T17:11:11.468604,maya-3,Maya Hotel 3,https://www.booking.com/hotel/vn/maya-3.html,Con Dao,Vietnam,"Đường Lê Văn Lương Lê Văn Lương (Hồ Thanh Tòng), Khu 7, Huyện Côn Đảo, Tỉnh Bà Rịa - Vũng Tàu, Con Dao, Vietnam",1 km from downtown,8.687399,106.608579,3680000.0,,,VND,True,,7.9,Good,37,"{""staff"": 8.9, ""facilities"": 6.7, ""cleanliness"": 7.6, ""comfort"": 8.0, ""value"": 7.1, ""location"": 7.7}",,4,available,,[],,,[],"Comfortable Accommodations: Maya Hotel 3 in Con Dao offers 4-star comfort with family rooms, air-conditioning, private bathrooms, and balconies. Each room includes a work desk, mini-bar, and free WiFi.

Exceptional Facilities: Guests enjoy an infinity swimming pool, fitness center, restaurant, and bar. Additional amenities include a 24-hour front desk, room service, and free airport shuttle service.

Dining Experience: Breakfast features local specialties, warm dishes, juice, and cheese. The on-site restaurant and bar provide diverse dining options.

Prime Location: Located less than 0.6 mi from Lo Voi Beach and near attractions such as Con Dao Museum and Phu Son Camp. Con Dao Airport is 8.7 mi away.","[""Outdoor swimming pool"", ""Free Wifi"", ""Non-smoking rooms"", ""Airport shuttle"", ""Restaurant"", ""Room service"", ""Fitness center"", ""Spa"", ""Bar"", ""Very Good Breakfast""]",{},"[""very_good_breakfast"", ""spa"", ""restaurant"", ""outdoor_swimming_pool"", ""bar"", ""non-smoking_rooms"", ""fitness_center"", ""room_service"", ""free_breakfast"", ""airport_shuttle"", ""free_wifi""]","[""Breakfast included""]","[""https://cf.bstatic.com/xdata/images/hotel/square240/335894116.webp?k=31dccd9b29014a3daa268f5973d4f7311e429d2d983a3e15e058f8adcaed8c92&o=""]"
2026-04-22,2026-04-21T17:11:11.601826,homestay-de-la-rosa-huynh-thuc-khang-con-dao,Homestay De la Rosa - Côn Đảo,https://www.booking.com/hotel/vn/homestay-de-la-rosa-huynh-thuc-khang-con-dao.html,Con Dao,Vietnam,"100 Huỳnh Thúc Kháng - Vùng 3 - Côn Đảo - Bà Rịa Vũng Tàu, Con Dao, Vietnam",2 km from downtown,8.700928,106.611447,1422000.0,,,VND,True,Includes taxes and fees,8.8,Excellent,212,"{""staff"": 8.9, ""facilities"": 8.6, ""cleanliness"": 9.0, ""comfort"": 8.6, ""value"": 9.2, ""location"": 8.5, ""wifi"": 9.5}",,,available,,[],,,[],"Comfortable Accommodations: Homestay De la Rosa - Côn Đảo in Con Dao offers family rooms with air-conditioning, private bathrooms, and balconies. Each unit includes a dining area, kitchen, and free WiFi.

Outdoor Spaces: Guests can relax in the garden or on the terrace, enjoying mountain and city views. The property features a patio and outdoor dining area, ideal for leisure and social gatherings.

Convenient Location: Located 7.5 mi from Con Dao Airport, the aparthotel is near attractions such as Phu An Camp (17-minute walk) and Phu Binh Camp (1.2 mi). Free on-site private parking is available.

Guest Services: The aparthotel provides a paid shuttle service, 24-hour front desk, room service, and car hire. Additional amenities include a barbecue, soundproofing, and parquet floors.","[""Free Wifi"", ""Non-smoking rooms"", ""Airport shuttle"", ""Free parking"", ""Room service"", ""Family rooms""]",{},"[""room_service"", ""family_rooms"", ""free_parking"", ""parking"", ""airport_shuttle"", ""non-smoking_rooms"", ""no_prepayment"", ""free_wifi""]","[""No prepayment needed – pay at the property""]","[""https://cf.bstatic.com/xdata/images/hotel/square240/291954490.webp?k=3f033a8e1064e7b0c91b9bc8bfb20ad71b638d04459993c2aa035fb94755f823&o=""]"
2026-04-22,2026-04-21T17:16:46.501081,velar-of-the-seas,Velar of the Sea Cruise,https://www.booking.com/hotel/vn/velar-of-the-seas.html,Ha Long,Vietnam,"21 Tuần Châu, Ha Long, Vietnam",,20.93488,106.9858889,18245888.0,,,VND,True,,9.4,Wonderful,316,{},,5,available,,[],,,[],"Comfortable Accommodations: Velar of the Sea Cruise in Ha Long offers family rooms with sea views, balconies, and private bathrooms. Each room includes air-conditioning, free WiFi, and modern amenities.

Leisure Facilities: Guests can enjoy an infinity swimming pool, indoor pool, sun terrace, and open-air bath. Additional facilities include a fitness room, hot tub, and yoga classes.

Dining Options: The onboard restaurant serves seafood, Vietnamese, local, Asian, and international cuisines. Breakfast includes local specialties, warm dishes, fresh pastries, and more.

Activities and Location: Located 1.1 mi from Tuan Chau Beach, the cruise is near attractions such as Ha Long Queen Cable Car (6.8 mi) and Sun World Ha Long Park (6.8 mi). Cat Bi International Airport is 23 mi away.","[""2 swimming pools"", ""Airport shuttle"", ""Fitness center"", ""Non-smoking rooms"", ""Spa"", ""Free Wifi"", ""Room service"", ""Bar"", ""Breakfast"", ""Free crib available on request""]",{},"[""free_wifi"", ""limited_time_deal"", ""free_crib_available_on_request"", ""spa"", ""no_prepayment"", ""2_swimming_pools"", ""bar"", ""non-smoking_rooms"", ""fitness_center"", ""breakfast"", ""room_service"", ""airport_shuttle""]","[""All meals included"", ""No prepayment needed – pay at the property""]","[""https://cf.bstatic.com/xdata/images/hotel/square240/579488928.webp?k=477b64cbce9810a120ff7fbda53886396ee183afab86875c72cb61683a42ffe6&o=""]"
2026-04-22,2026-04-21T17:16:46.690194,homestay-ha-long-ha-long11,Homestay Hạ Long,https://www.booking.com/hotel/vn/homestay-ha-long-ha-long11.html,Ha Long,Vietnam,"Đường Hoàng Quốc Việt, 20000 Ha Long, Vietnam",,20.9598756830132,107.006701863687,960000.0,,,VND,True,Includes taxes and fees,10.0,Exceptional,2,"{""staff"": 10.0, ""facilities"": 10.0, ""cleanliness"": 10.0, ""comfort"": 7.5, ""value"": 10.0, ""location"": 10.0}",,,available,,[],,,[],"Prime Location: Homestay Hạ Long in Ha Long offers a private beach area, spa facilities, water sports, a garden, and a restaurant. Marina Bay Beach is 1.2 mi away, while Cat Bi International Airport lies 23 mi from the property.

Comfortable Accommodations: The apartment features private check-in and check-out services, a 24-hour front desk, and a concierge. Guests enjoy free WiFi, air-conditioning, washing machines, kitchens, private pools, and TVs.

Leisure and Wellness: The property provides yoga and fitness classes, a fitness room, and wellness packages. Additional amenities include a minimarket, coffee shop, outdoor seating area, and hairdresser.

Nearby Attractions: Nearby attractions include Ha Long Queen Cable Car (3.1 mi), Sun World Ha Long Park (3.1 mi), and Vincom Plaza Ha Long (7.5 mi).","[""Indoor swimming pool"", ""Airport shuttle"", ""Free Wifi"", ""Room service"", ""Restaurant"", ""Facilities for disabled guests"", ""Family rooms"", ""24-hour front desk"", ""Private beach area""]",{},"[""room_service"", ""family_rooms"", ""private_beach_area"", ""facilities_for_disabled_guests"", ""restaurant"", ""indoor_swimming_pool"", ""24-hour_front_desk"", ""airport_shuttle"", ""no_prepayment"", ""swimming_pool"", ""free_wifi""]","[""No prepayment needed – pay at the property""]","[""https://cf.bstatic.com/xdata/images/hotel/square240/779961259.webp?k=902a86513290648a9ecf0d9900089cb97fe7fb02dd25d3febfb307b79a5fd908&o=""]"
2026-04-22,2026-04-21T17:16:46.846293,can-ho-7-ngu-marina-ha-long-thanh-pho-ha-long,Habobay - Icon40 - Alacarte - Lotus - 1 đến 7 phòng ngủ Hạ Long,https://www.booking.com/hotel/vn/can-ho-7-ngu-marina-ha-long-thanh-pho-ha-long.html,Ha Long,Vietnam,"KDT Marine Hùng Thắng, Ha Long, Vietnam",,20.956695528045,106.997462031985,1200000.0,,,VND,True,,9.1,Wonderful,9,"{""staff"": 8.3, ""facilities"": 8.9, ""cleanliness"": 9.4, ""comfort"": 9.4, ""value"": 9.7, ""location"": 9.4}",,,available,,[],,,[],"Prime Location: Habobay - Icon40 - Alacarte - Lotus - 1 đến 7 phòng ngủ Hạ Long is located in Ha Long, Vietnam. Marina Bay Beach is a 5-minute walk away, while Ha Long Queen Cable Car and Tuan Chau Harbor are 4.3 mi distant. Cat Bi International Airport lies 24 mi from the property.

Exceptional Facilities: Guests enjoy a private beach area, beachfront, garden, terrace, and free WiFi. Additional amenities include a lounge, 24-hour front desk, concierge service, and daily housekeeping.

Comfortable Accommodations: The apartment offers air-conditioning, a kitchenette, balcony, washing machine, and private bathroom. Each room features sea or garden views, a dining area, and modern amenities such as a refrigerator and TV.

Dining Experience: A breakfast buffet with Asian warm dishes is served daily in-room.","[""Outdoor swimming pool"", ""Airport shuttle"", ""Beachfront"", ""Free Wifi"", ""Room service"", ""Free parking"", ""Family rooms"", ""24-hour front desk"", ""Private beach area"", ""Breakfast""]",{},"[""free_wifi"", ""free_parking"", ""kitchen"", ""beachfront"", ""no_prepayment"", ""24-hour_front_desk"", ""outdoor_swimming_pool"", ""family_rooms"", ""private_beach_area"", ""breakfast"", ""room_service"", ""airport_shuttle""]","[""No prepayment needed – pay at the property""]","[""https://cf.bstatic.com/xdata/images/hotel/square240/506993331.webp?k=b908856ad47234afaeea65adffdb01b9f4d38496b6f2fccce537f36fb35ba167&o=""]"
2026-04-22,2026-04-21T17:16:46.986150,ky-anh-homestay-citadines,Homestay Citadines - Icon40 - Alacarte - New Life,https://www.booking.com/hotel/vn/ky-anh-homestay-citadines.html,Ha Long,Vietnam,"Peninsula 3, Marina Ha Long, Ha Long Marine Boulevard Hung Thang Ward, Ha Long, Vietnam",,20.953825099808,107.0133109637,1204000.0,1505000.0,20.0,VND,True,Includes taxes and fees,7.8,Good,67,"{""staff"": 8.3, ""facilities"": 8.3, ""cleanliness"": 8.3, ""comfort"": 8.3, ""value"": 8.3, ""location"": 8.1}",,,available,,[],,,[],"Prime Location: Homestay Citadines - Icon40 - Alacarte - New Life in Ha Long offers beachfront access, a sun terrace, and a lush garden. Marina Bay Beach is a 9-minute walk away, while Ha Long Queen Cable Car lies 3.1 mi from the property.

Exceptional Facilities: Guests enjoy spa facilities, a rooftop pool, and a fitness room. The apartment features a restaurant serving brunch, lunch, and dinner with Vietnamese, German, and international cuisines. Additional amenities include a bar, free WiFi, and a minimarket.

Comfortable Accommodations: Rooms offer sea views, air-conditioning, and balconies. The property provides a hot tub, sauna, and beauty services. Family rooms and a children's playground cater to all guests.","[""2 swimming pools"", ""Airport shuttle"", ""Beachfront"", ""Free Wifi"", ""Room service"", ""Free parking"", ""Restaurant"", ""Facilities for disabled guests"", ""Family rooms"", ""Bar""]",{},"[""room_service"", ""family_rooms"", ""2_swimming_pools"", ""kitchen"", ""facilities_for_disabled_guests"", ""restaurant"", ""free_parking"", ""bar"", ""parking"", ""airport_shuttle"", ""no_prepayment"", ""beachfront"", ""free_wifi""]","[""No prepayment needed – pay at the property""]","[""https://cf.bstatic.com/xdata/images/hotel/square240/545174910.webp?k=43a06bd00f6de325f46a9c532943e3e2b41e2827b48e7d0e4c42b8cc7c534148&o=""]"
2026-04-22,2026-04-21T17:16:47.128401,novotel-ha-long-bay,Novotel Ha Long Bay Hotel,https://www.booking.com/hotel/vn/novotel-ha-long-bay.html,Ha Long,Vietnam,"Ha Long Road, Bai Chay Ward, Quang Ninh Province, Ha Long, Vietnam",,20.951751104603417,107.04186558723461,2040000.0,,,VND,,,8.8,Excellent,659,{},,5,available,,[],,,[],"5-star comfort awaits in the heart of Bai Chay at Novotel Ha Long Bay Hotel. Overlooking the UNESCO World Heritage listed Ha Long Bay, the hotel offers an outdoor pool, open-air pool deck and on-site restaurant. Guests can enjoy free private parking on site.

Featuring free WiFi access, all units are elegantly decorated and fitted with modern furnishings and high-tech luxuries. Every well-appointed unit offers air conditioning, personal safe and wardrobe. Private bathroom comes with shower facility and free toiletries. Selected units are fitted with a private balcony where breathtaking views can be enjoyed.

Novotel Ha Long Bay Hotel operates a tour desk and 24-hour front desk, providing a range of services, including 24-hour room service, currency exchange and car hire. Novotel's friendly staff can arrange for cruises for guests who would like to visit Ha Long Bay.

Guests can also venture into Ha Long Night Market, 2625 feet from Novotel Ha Long Bay Hotel. Sun World Ha Long Park is 0.6 mi from the hotel, while Vincom Plaza Ha Long is 2.7 mi away. The nearest airport is Cat Bi International Airport, 22 mi away.

The poolside restaurant, The Square, serves a delectable spread of international dishes. Guests can enjoy views of the pool and Ha Long Bay while dining.","[""Outdoor swimming pool"", ""Fitness center"", ""Non-smoking rooms"", ""Free Wifi"", ""Room service"", ""Free parking"", ""Restaurant"", ""Bar"", ""Good Breakfast"", ""Free crib available on request""]",{},"[""free_parking"", ""free_crib_available_on_request"", ""no_prepayment"", ""outdoor_swimming_pool"", ""bar"", ""non-smoking_rooms"", ""fitness_center"", ""room_service"", ""good_breakfast"", ""restaurant"", ""free_wifi""]","[""No prepayment needed – pay at the property""]","[""https://cf.bstatic.com/xdata/images/hotel/square240/763688633.webp?k=58d3749c0d997a6c500fb1ab5dff0c42b630129a29c4dfd97ea35bf600cc0357&o=""]"
2026-04-22,2026-04-21T17:16:47.279320,a-la-carte-home-ha-long-bay,A La Carte Home Ha Long Bay,https://www.booking.com/hotel/vn/a-la-carte-home-ha-long-bay.html,Ha Long,Vietnam,"Hùng Thắng, 20000 Ha Long, Vietnam",,20.9530091863712,107.002517148657,2500000.0,,,VND,True,,,,,{},,,available,,[],,,[],"Beachfront and Free WiFi: A La Carte Home Ha Long Bay in Ha Long offers direct beachfront access and complimentary WiFi. Guests can relax on the sand or enjoy the scenic views from their balconies.

Spacious Accommodations: The aparthotel features spacious apartments with air-conditioning, kitchenettes, and private bathrooms. Each unit includes a balcony, bathrobes, washing machine, and free toiletries, ensuring a comfortable stay.

Convenient Amenities: Guests benefit from a 24-hour front desk, offering English and Vietnamese assistance. Additional facilities include a kitchen, refrigerator, TV, and soundproofing, catering to all needs.

Nearby Attractions: Marina Bay Beach is a 2-minute walk away, while Ha Long Queen Cable Car lies 3.7 mi from the property. Other attractions include Sun World Ha Long Park and Cat Bi International Airport, each approximately 23 mi distant.","[""Outdoor swimming pool"", ""Non-smoking rooms"", ""Beachfront"", ""Free Wifi"", ""24-hour front desk""]",{},"[""kitchen"", ""beachfront"", ""no_prepayment"", ""24-hour_front_desk"", ""outdoor_swimming_pool"", ""non-smoking_rooms"", ""free_wifi""]","[""Entire studio • 1 bathroom • 1 kitchen • 51 m²\n2 beds (1 full, 1 queen)"", ""No prepayment needed – pay at the property""]","[""https://cf.bstatic.com/xdata/images/hotel/square240/853706688.webp?k=cf846b3138a4d9c7cb9f69220489e8e862526f7d194923c79fb82650abeed491&o=""]"
2026-04-22,2026-04-21T17:16:47.406965,sea-view-alacarte-ha-long-bay-golden-horizon,Àlacarte Ha Long Bay Apartment - Golden Horizon,https://www.booking.com/hotel/vn/sea-view-alacarte-ha-long-bay-golden-horizon.html,Ha Long,Vietnam,"à la carte halong bay hotel, Ha Long, Vietnam",,20.9530339,107.0025689,1760000.0,,,VND,True,Includes taxes and fees,9.0,Wonderful,58,"{""staff"": 8.6, ""facilities"": 9.1, ""cleanliness"": 9.2, ""comfort"": 9.1, ""value"": 8.9, ""location"": 8.7}",,,available,,[],,,[],"Prime Location: Àlacarte Ha Long Bay Apartment - Golden Horizon in Ha Long offers a private beach area, beachfront, sauna, garden, terrace, bar, and free WiFi. Marina Bay Beach is just a few steps away.

Comfortable Accommodations: The aparthotel features family rooms with air-conditioning, kitchenettes, balconies, private bathrooms, and modern amenities. Free on-site parking is available.

Leisure Facilities: Guests can enjoy a hot tub, 24-hour front desk, and a variety of leisure options including a sauna, terrace, and bar.

Nearby Attractions: Cat Bi International Airport is 23 mi away. Points of interest include Ha Long Queen Cable Car (3.7 mi), Sun World Ha Long Park (3.7 mi), and Vincom Plaza Ha Long (8.1 mi).","[""2 swimming pools"", ""Beachfront"", ""Free Wifi"", ""Free parking"", ""Family rooms"", ""24-hour front desk"", ""Bar"", ""Private beach area""]",{},"[""family_rooms"", ""2_swimming_pools"", ""private_beach_area"", ""free_wifi"", ""free_parking"", ""bar"", ""parking"", ""24-hour_front_desk"", ""no_prepayment"", ""swimming_pool"", ""beachfront""]","[""No prepayment needed – pay at the property""]","[""https://cf.bstatic.com/xdata/images/hotel/square240/673722132.webp?k=17e595a527e899bafe31e294e6261c2cede6e7d64267b75ee754748d0d93d13d&o=""]"
2026-04-22,2026-04-21T17:16:47.541944,ha-long-win-ha-long2,Ha Long Win hotel,https://www.booking.com/hotel/vn/ha-long-win-ha-long2.html,Ha Long,Vietnam,"Lt05 sun premier village Bãi Cháy hạ long, Ha Long, Vietnam",,20.9463916316149,107.031742730836,1000000.0,,,VND,True,,,,,{},,3,available,,[],,,[],"Comfortable Accommodations: Ha Long Win hotel in Ha Long offers family rooms with air-conditioning, private bathrooms, and city views. Each room includes a work desk, free toiletries, and a TV.

Dining and Connectivity: Guests can enjoy Asian breakfast and free WiFi throughout the property. The hotel features a restaurant and a 24-hour front desk with English, Vietnamese, and Chinese-speaking staff.

Local Attractions: Bai Chay Beach is a 17-minute walk away, while Ha Long Queen Cable Car lies 1.4 mi from the hotel. Other nearby points include Vincom Plaza Ha Long (5.6 mi) and Sun World Ha Long Park (1.4 mi). Cat Bi International Airport is 25 mi distant.","[""Non-smoking rooms"", ""Free Wifi"", ""Room service"", ""Free parking"", ""Family rooms"", ""24-hour front desk"", ""Breakfast""]",{},"[""free_parking"", ""no_prepayment"", ""24-hour_front_desk"", ""non-smoking_rooms"", ""family_rooms"", ""breakfast"", ""room_service"", ""free_wifi""]","[""No prepayment needed – pay at the property""]","[""https://cf.bstatic.com/xdata/images/hotel/square240/851615778.webp?k=9d82b3c6cf0a0e697bea951e28acb0c07d9088eccd703a3e9a5188f75aab76b3&o=""]"
2026-04-22,2026-04-21T17:16:47.679703,ha-long-essence,Ha Long Essence Hotel,https://www.booking.com/hotel/vn/ha-long-essence.html,Ha Long,Vietnam,"HD7-35 Đường Hướng Dương,Phuong Bãi Cháy, Ha Long, Vietnam",,20.945873824291773,107.03926315691517,1158300.0,2970000.0,61.0,VND,True,Includes taxes and fees,9.7,Exceptional,1565,"{""staff"": 9.9, ""facilities"": 9.6, ""cleanliness"": 9.7, ""comfort"": 9.7, ""value"": 9.8, ""location"": 9.2, ""wifi"": 8.8}",,3,available,,[],,,[],"Beachfront Location: Ha Long Essence Hotel in Ha Long offers direct beachfront access, a sun terrace, and a lush garden. Guests can relax by the shore or enjoy the outdoor seating area.

Comfortable Accommodations: Rooms feature air-conditioning, private bathrooms, and garden or mountain views. Additional amenities include free WiFi, mini-bars, and soundproofing.

Dining and Leisure: The hotel provides a restaurant, bar, and fitness room. Breakfast options include continental, American, and Asian styles, catering to vegetarian, vegan, and gluten-free diets.

Nearby Attractions: Bai Chay Beach is just a few steps away, while Cat Bi International Airport is 27 mi distant. Other attractions include Ha Long Queen Cable Car and Sun World Ha Long Park.","[""Airport shuttle"", ""Non-smoking rooms"", ""Beachfront"", ""Free Wifi"", ""Room service"", ""Free parking"", ""Restaurant"", ""Bar"", ""Good Breakfast"", ""Free crib available on request""]",{},"[""room_service"", ""free_crib_available_on_request"", ""restaurant"", ""free_parking"", ""bar"", ""parking"", ""good_breakfast"", ""airport_shuttle"", ""non-smoking_rooms"", ""no_prepayment"", ""beachfront"", ""free_wifi""]","[""No prepayment needed – pay at the property""]","[""https://cf.bstatic.com/xdata/images/hotel/square240/267550565.webp?k=8f50675eb18dff7661041ada302d50bb323c66e8394e9d0c40a5bf3e22d91243&o=""]"
